image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_1_entropy,cluster_2_entropy
158,other,What is in gold at the top of the building?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,65,0.45997227422167625,-0.4765625,bell,0,,,,,,,,,
159,other,What are on both side of the building?,trees,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,37,0.35785197737922014,-0.609375,trees,0,,,,,,,,,
160,other,What is around the tree?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,26,0.24099975939142837,-1.671875,bush,0,,,,,,,,,
161,other,What is the woman doing in this photo?,petting sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,58,0.9606039325099003,-0.2578125,pet,0,,,,,,,,,
162,other,What are the sheep standing on?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,32,0.3253295682790036,-0.2275390625,hay,0,,,,,,,,,
163,other,What is the woman feeding the animal?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,38,0.34508924187210593,-0.99609375,hay,0,,,,,,,,,
164,other,What type of silverware is on the plates?,knife and spoon,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,0,43,0.3859578919694268,-0.92578125,knife,0,,,,,,,,,
165,other,What is the man holding in his left hand?,ski pole,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,46,0.39704404544734134,-0.451171875,ski,0,,,,,,,,,
166,other,What is the color of the zipper?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,66,0.48546901865922376,-0.640625,black,0,,,,,,,,,
167,other,Are the boots a solid color or patterned?,patterned,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,102,0.5800237319207423,-0.380859375,solid,0,,,,,,,,,
168,other,What are the people doing in the street?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,18,0.9944993295917657,-0.18359375,walking,0,,,,,,,,,
169,other,What is floating near the bird?,ice,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,64,0.4093063849805119,-1.0859375,ice,0,,,,,,,,,
170,other,What brand of soda is advertised?,pepsi,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,35,0.9475917277698878,-0.12451171875,pe,0,,,,,,,,,
171,other,What Mexican food restaurant chain is advertised?,del taco,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,27,0.2683049180838769,-2.21875,el,0,,,,,,,,,
172,other,How is the turnout?,good,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,34,0.38697440687511675,-1.1640625,good,0,,,,,,,,,
173,other,What is the large sculpture next to the oversized cola bottle?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,2,0.9991091581607501,-1.3359375,statue,0,,,,,,,,,
174,other,What time is it?,1:50,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,512,0.0,-0.5703125,1,0,,,,,,,,,
175,other,What continent might this be?,africa,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,39,0.3319201856061176,-0.12451171875,africa,0,,,,,,,,,
176,other,What type of fruit is on the plate?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,48,0.3597090304714018,-0.5,banana,0,,,,,,,,,
177,other,What is in the blue chair?,teddy bears,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.998585585846516,-0.9296875,teddy,0,,,,,,,,,
178,other,What type of footwear is the person wearing?,socks,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,6,0.1981203125901445,-0.87890625,socks,0,,,,,,,,,
179,other,What are the animals doing?,eating,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,39,0.3369820768555067,-0.43359375,eating,0,,,,,,,,,
180,other,What type of animal is in the picture?,giraffe,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,60,0.43841634750437447,-0.08984375,gira,0,,,,,,,,,
181,other,What does the front of the bus say at the top?,special,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,60,0.430702420323433,-0.1513671875,special,0,,,,,,,,,
182,other,What direction are the animals heading?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,43,0.34345918689752397,-0.91015625,left,0,,,,,,,,,
183,other,Is the zebra walking or standing still?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,62,0.41975090376311047,-0.7578125,walking,0,,,,,,,,,
184,other,Number of animals?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.1201171875,3,0,,,,,,,,,
185,other,What is on the plate?,cupcake,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,123,0.5877191286384063,-0.08154296875,cupcake,0,,,,,,,,,
186,other,What are the pink pieces of paper called?,post-its,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,59,0.45131438008648145,-0.6640625,post,0,,,,,,,,,
187,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,0,54,0.38930641394045884,-0.1025390625,bro,0,,,,,,,,,
188,other,Is this a finger food or dish?,dish,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,1,104,0.5289087818259468,-0.3984375,dish,1,32.0,0.05965909090909092,0.954434002924965,,,,,,
189,other,What ICING IS USED ON THIS CAKE?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,16,0.9896012015977858,-1.4765625,butter,0,,,,,,,,,
190,other,What is the figure on the cupcake?,soldier,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,30,0.4883613244510647,-1.0078125,soldier,0,,,,,,,,,
191,other,What flavor is the cupcake?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,70,0.46344715090097055,-0.1650390625,vanilla,0,,,,,,,,,
192,other,What is the woman doing?,cutting tie,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,59,0.4292315739380941,-0.3359375,cutting,0,,,,,,,,,
193,other,What room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,45,0.3413307686071221,-1.5234375,living,0,,,,,,,,,
194,other,What is the boy doing?,herding,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,37,0.36067268823248044,-1.6484375,her,0,,,,,,,,,
195,other,What animal is on the walls?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,41,0.3149925040236642,-1.25,none,0,,,,,,,,,
196,other,Sunny or overcast?,overcast,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,66,0.38836132445106486,-0.0986328125,over,0,,,,,,,,,
197,other,What is the color of the roof shingles?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,55,0.4137581823620954,-0.7890625,brown,0,,,,,,,,,
198,other,What symbol sits atop the tower?,cross,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,58,0.37531071125928295,-0.2275390625,cross,0,,,,,,,,,
199,other,What is the grate for?,toaster oven,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,36,0.994290706562917,-1.8515625,cooking,0,,,,,,,,,
200,other,What time is it?,11:55,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,4,0.125,-0.92578125,1,0,,,,,,,,,
201,other,What is the brown object with a clock on it?,birdhouse,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,63,0.4100476879416323,-1.3515625,house,0,,,,,,,,,
202,other,What number bus is this?,892,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,512,0.0,-0.1025390625,8,0,,,,,,,,,
203,other,What is the woman holding?,hair dryer,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,39,0.3600373379768169,-1.0859375,hair,0,,,,,,,,,
204,other,What shape is at the bottom of the pole?,rectangle,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,1,36,0.39575653144352824,-0.828125,round,1,15.0,0.1677777777777778,0.7835807040488099,,,,,,
205,other,What type of bed is in the picture?,bunk bed,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,56,0.4126657764214579,-0.11572265625,b,0,,,,,,,,,
206,other,What is he cooking?,hot dogs,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,38,0.35233019944796634,-0.1650390625,hot,0,,,,,,,,,
207,other,Is this a new or ancient clock?,ancient,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,1,124,0.5993908098241321,-0.283203125,ancient,1,18.0,0.042253521126760556,0.0,,,,,,
208,other,What time does the clock read?,12:55,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,0,4,0.125,-1.2890625,3,0,,,,,,,,,
209,other,What mountain was this taken at?,lookout,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,76,0.4394961205876002,-2.140625,as,0,,,,,,,,,
210,other,What is the black thing he is wearing?,apron,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,61,0.5264075920540351,-0.18359375,ap,0,,,,,,,,,
211,other,What is the man doing in the picture?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,50,0.42372353774665816,-0.38671875,cooking,0,,,,,,,,,
212,other,What is the cartoon man presenting to the cartoon woman?,ring,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,67,0.4447871962847524,-0.421875,ring,0,,,,,,,,,
213,other,What does the sign with the white arrow say?,one way,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,31,0.9791090793163819,-0.1025390625,one,0,,,,,,,,,
214,other,"What is above the ""No Left Turn"" sign?",one way,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,33,0.26834764560388524,-1.2265625,one,0,,,,,,,,,
215,other,What is the sign says?,stop,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,48,0.3968367439558378,-0.111328125,stop,0,,,,,,,,,
216,other,What gender are both of the children likely to be?,female,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,70,0.5507972361643211,-1.1171875,female,0,,,,,,,,,
217,other,What is the one girl doing to the other girl's hair?,brushing,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,64,0.4815526439556057,-0.54296875,br,0,,,,,,,,,
218,other,Something new to wear with a men's shirt?,tie,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,0,49,0.42261691686810837,-0.439453125,tie,0,,,,,,,,,
219,other,How much did they pay for the hot dogs?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,0,71,0.5050204067977603,-1.359375,2,0,,,,,,,,,
220,other,What is in the man's hand?,tennis racket,http://images.cocodataset.org/train2014/COCO_train2014_000000554301.jpg,0,61,0.45748509781486885,-0.890625,tennis,0,,,,,,,,,
221,other,What silverware is on the table?,knife and fork,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,76,0.5225625368478884,-0.94140625,fork,0,,,,,,,,,
222,other,What type of animal is it?,cat,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,58,0.5171052735163766,-0.111328125,cat,0,,,,,,,,,
223,other,What is the man standing on?,sand,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,45,0.375689398021342,-0.314453125,sand,0,,,,,,,,,
224,other,What are these men standing in front of?,ocean,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,45,0.37184279099318124,-0.67578125,ocean,0,,,,,,,,,
225,other,What is the temperature outside?,cold,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,44,0.38335842792669544,-1.34375,cold,0,,,,,,,,,
226,other,What is lying on the ground?,surfboard,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,53,0.3688620033282637,-0.203125,surf,0,,,,,,,,,
227,other,What is flying in the air?,kites,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,30,0.29548314024385675,-0.9921875,k,0,,,,,,,,,
228,other,What brand of shoes is the skateboarder wearing?,none,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,89,0.5118593207902643,-0.90234375,nike,0,,,,,,,,,
229,other,What type of clouds are visible in this photo?,cumulus,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,44,0.36877897975429225,-0.9609375,cum,0,,,,,,,,,
230,other,What is the man doing?,standing,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,44,0.39347038542594337,-0.9609375,standing,0,,,,,,,,,
231,other,Is the person on the right male or female?,male,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,30,0.32436332728049244,-0.1796875,male,0,,,,,,,,,
232,other,What object is painted on the surfboard?,star,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,1,53,0.4190351739793093,-2.34375,sun,1,15.0,0.12987012987012989,0.9182958340544896,,,,,,
233,other,What does the train ride along?,tracks,http://images.cocodataset.org/train2014/COCO_train2014_000000165859.jpg,0,42,0.370027386085995,-0.890625,tracks,0,,,,,,,,,
234,other,What is turned on?,light,http://images.cocodataset.org/train2014/COCO_train2014_000000039288.jpg,0,49,0.39723432137975906,-0.59765625,light,0,,,,,,,,,
235,other,What is the name of the yellow fruit pictured?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000039288.jpg,0,42,0.36202325983474504,-0.11572265625,banana,0,,,,,,,,,
236,other,What shape are the plates?,round,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,68,0.4437622108584854,-0.69140625,round,0,,,,,,,,,
237,other,What indicates that this is for a party?,many plates,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,46,0.3639252069898289,-2.1875,beer,0,,,,,,,,,
238,other,What two utensils are next to the plate?,fork and knife,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,64,0.4531074320640398,-1.1015625,fork,0,,,,,,,,,
239,other,How lucky is it that no one was walking on the sidewalk at that time?,very,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,0,0.9958490419748669,-0.41015625,very,0,,,,,,,,,
240,other,What traffic light is on?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,78,0.4767678089247352,-0.427734375,red,0,,,,,,,,,
241,other,What number does the battery have on his shirt?,11,http://images.cocodataset.org/train2014/COCO_train2014_000000524522.jpg,0,512,0.0,-0.12890625,1,0,,,,,,,,,
242,other,What team is the batter from?,yankees,http://images.cocodataset.org/train2014/COCO_train2014_000000524522.jpg,0,28,0.2963688243068336,-0.92578125,oak,0,,,,,,,,,
243,other,What objects are directly above the TV set?,pictures,http://images.cocodataset.org/train2014/COCO_train2014_000000131312.jpg,0,62,0.9325158754825948,-0.53515625,pictures,0,,,,,,,,,
244,other,What print is this woman's dress?,dots,http://images.cocodataset.org/train2014/COCO_train2014_000000131315.jpg,0,72,0.5296809524997076,-1.8046875,check,0,,,,,,,,,
245,other,What is on the handlebars?,bird,http://images.cocodataset.org/train2014/COCO_train2014_000000262389.jpg,0,58,0.4346421048959541,-0.68359375,bird,0,,,,,,,,,
246,other,What bird is on the man's bike?,parrot,http://images.cocodataset.org/train2014/COCO_train2014_000000262389.jpg,0,8,0.9975274379356545,-0.2216796875,parrot,0,,,,,,,,,
247,other,What is the fence made of?,metal,http://images.cocodataset.org/train2014/COCO_train2014_000000262393.jpg,0,38,0.31910339551722705,-0.69140625,metal,0,,,,,,,,,
248,other,What is the name of the street that starts with a color?,greenwich,http://images.cocodataset.org/train2014/COCO_train2014_000000000250.jpg,0,64,0.4766707520363588,-0.08984375,green,0,,,,,,,,,
249,other,How can you tell the giraffe is in captivity?,fence,http://images.cocodataset.org/train2014/COCO_train2014_000000131323.jpg,0,58,0.40915139186580823,-0.2216796875,fence,0,,,,,,,,,
250,other,What is the name of the store behind the lady?,pike place fish,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,0,6,0.1981203125901445,-0.2080078125,pike,0,,,,,,,,,
251,other,What does the lady have in her mouth?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,0,12,0.997417617529509,-0.427734375,donut,0,,,,,,,,,
252,other,What are the popsicle sticks used for?,labels,http://images.cocodataset.org/train2014/COCO_train2014_000000131330.jpg,0,29,0.32053954168040516,-1.5859375,plant,0,,,,,,,,,
253,other,What is the structure in the background?,teepee,http://images.cocodataset.org/train2014/COCO_train2014_000000524547.jpg,0,70,0.4236281609212597,-1.28125,tent,0,,,,,,,,,
254,other,What are these people doing?,snowboarding,http://images.cocodataset.org/train2014/COCO_train2014_000000524551.jpg,0,46,0.381342895396979,-0.462890625,snow,0,,,,,,,,,
255,other,What is the white structure behind the ramp?,teepee,http://images.cocodataset.org/train2014/COCO_train2014_000000524551.jpg,0,35,0.3638562868206134,-1.0078125,tee,0,,,,,,,,,
256,other,What is on the ground?,snow,http://images.cocodataset.org/train2014/COCO_train2014_000000393480.jpg,0,47,0.3767110245000035,-0.0986328125,snow,0,,,,,,,,,
257,other,What is the man wearing?,shorts,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,0,16,0.375,-0.2080078125,shorts,0,,,,,,,,,
258,other,What sport are they playing?,soccer,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,39,0.3396896316390653,-0.1650390625,soccer,0,,,,,,,,,
259,other,Color is the goaltenders shirt?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,72,0.48357823810867817,-0.1513671875,white,0,,,,,,,,,
260,other,Are they coworkers or best friends?,best friends,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,3,114,0.6289832329443167,-0.78125,co,3,16.0,0.03273809523809523,0.8112781244591328,20.0,0.030952380952380953,18.0,0.027777777777777776,0.9709505944546686,0.9182958340544896
261,other,What is in the glass in the lower right?,wine,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,0,8,0.9917230355827625,-0.75390625,wine,0,,,,,,,,,
262,other,The wall is made out of?,brick,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,0,84,0.49700413184923786,-0.10693359375,brick,0,,,,,,,,,
263,other,What does the sign in the background say?,no parking,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,69,0.47586378906538784,-1.140625,school,0,,,,,,,,,
264,other,What is behind the mirror?,bus,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,29,0.3264088511408689,-0.68359375,bus,0,,,,,,,,,
265,other,How healthy does this meal look?,very,http://images.cocodataset.org/train2014/COCO_train2014_000000393488.jpg,0,55,0.4093664030691546,-0.251953125,very,0,,,,,,,,,
266,other,What meat is used in the main dish?,beef,http://images.cocodataset.org/train2014/COCO_train2014_000000393488.jpg,0,53,0.42454165340195116,-1.1484375,beef,0,,,,,,,,,
267,other,What is the man reaching for?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,55,0.407226857193241,-0.625,phone,0,,,,,,,,,
268,other,What language is the text on the sign?,english,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,60,0.4703667020963043,-0.2216796875,english,0,,,,,,,,,
269,other,What is the man holding?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,45,0.4167140257093328,-0.369140625,phone,0,,,,,,,,,
270,other,What does this phone case look like?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,60,0.4582910331078086,-1.625,clear,0,,,,,,,,,
271,other,What is the brand of the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,40,0.4402050795429149,-0.1513671875,ph,0,,,,,,,,,
272,other,What does this controller go with?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,53,0.4399385472087544,-1.1171875,phone,0,,,,,,,,,
273,other,What brand is the phone?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,48,0.5088320141439909,-0.1337890625,ph,0,,,,,,,,,
274,other,What is the person holding in their hand?,cell phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,47,0.4047436654422368,-0.38671875,phone,0,,,,,,,,,
275,other,What is the person holding?,phone,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,52,0.42910730814280423,-0.38671875,phone,0,,,,,,,,,
276,other,What's on the other side of the shower curtain?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,46,0.3757894493584086,-1.015625,bat,0,,,,,,,,,
277,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,1,27,0.35024287167877555,-0.111328125,bro,1,15.0,0.15523809523809529,0.9189900464321514,,,,,,
278,other,What is the floor made of?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,35,0.3738966826304355,-0.2080078125,tile,0,,,,,,,,,
279,other,What is the ratio of white tiles to blue?,many more white,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,18,0.2660106598614243,-0.765625,1,0,,,,,,,,,
280,other,What power tool is present?,drill,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,64,0.4674881594458621,-0.54296875,drill,0,,,,,,,,,
281,other,What fruit is present?,watermelon,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,0,59,0.45180445623110366,-0.65625,water,0,,,,,,,,,
282,other,What do you think the cat is looking at?,bird,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,0,4,0.125,-2.140625,bird,0,,,,,,,,,
283,other,What utensil is sitting next to the food?,fork,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,0,43,0.3676785039807531,-0.1796875,fork,0,,,,,,,,,
284,other,What is in the jug?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,0,44,0.390926555084787,-0.3203125,beer,0,,,,,,,,,
285,other,What is the name of this crusted food?,pizza,http://images.cocodataset.org/train2014/COCO_train2014_000000112497.jpg,0,71,0.48499586641143366,-0.15625,pizza,0,,,,,,,,,
286,other,What animal is on the flatbed?,cow,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,40,0.3823517362914001,-0.12890625,cow,0,,,,,,,,,
287,other,What room of the house is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,0,65,0.44268091871980686,-0.0986328125,kitchen,0,,,,,,,,,
288,other,What is the floor made out of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,0,50,0.9649406969614273,-0.142578125,wood,0,,,,,,,,,
289,other,What do you use the stove for?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg,0,51,0.4318125319857124,-0.81640625,cook,0,,,,,,,,,
290,other,What is the batter wearing on his ankles?,guards,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,0,12,0.3231203125901445,-1.3671875,socks,0,,,,,,,,,
291,other,What is the crouching man in the mask called?,catcher,http://images.cocodataset.org/train2014/COCO_train2014_000000414639.jpg,0,10,0.9907230355827624,-0.18359375,catcher,0,,,,,,,,,
292,other,What are the two women carrying?,rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,26,0.2760245740346359,-0.921875,ra,0,,,,,,,,,
293,other,What are these people holding?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,37,0.3292111177311714,-0.427734375,tennis,0,,,,,,,,,
294,other,What is the woman wearing on her neck?,collar,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,51,0.435259866243639,-1.1328125,collar,0,,,,,,,,,
295,other,What sports are they playing?,tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,58,0.41380288017722816,-0.10693359375,tennis,0,,,,,,,,,
296,other,What is the approximate time period of this photo?,1950s,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,38,0.31096324257211094,-0.298828125,1,0,,,,,,,,,
297,other,What are the ladies doing?,playing tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,49,0.40918460831852976,-1.015625,posing,0,,,,,,,,,
298,other,"What three letter word, best describes the liquid container on the ground between the two people?",jug,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,52,0.528733899386673,-1.4921875,can,0,,,,,,,,,
299,other,What does the wall say on the far left?,nothing,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,38,0.40911319941500696,-1.1796875,nothing,0,,,,,,,,,
300,other,What is the woman wearing?,skirt,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,4,0.995175863453364,-1.0703125,sweater,0,,,,,,,,,
301,other,What type of photo is this?,black and white,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,50,0.3822814341645889,-0.703125,black,0,,,,,,,,,
302,other,What sport is this?,tennis,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,64,0.4780017506395748,-0.10693359375,tennis,0,,,,,,,,,
303,other,What are the people holding?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,34,0.31127035412412707,-0.6484375,tennis,0,,,,,,,,,
304,other,What is the group of people holding in their hand?,tennis rackets,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,41,0.36339035349885834,-0.427734375,tennis,0,,,,,,,,,
305,other,Is the game live or on television?,live,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,104,0.6098577771864602,-1.0546875,live,0,,,,,,,,,
306,other,How would you call for more information about the bus?,877-pwp-green,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,76,0.4689718969775454,-1.3828125,1,0,,,,,,,,,
307,other,What pattern does the woman have on?,polka dot,http://images.cocodataset.org/train2014/COCO_train2014_000000021895.jpg,0,93,0.5015934946451978,-1.7578125,dots,0,,,,,,,,,
308,other,What is running across the beach?,horse,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,53,0.41999335453845144,-0.283203125,horse,0,,,,,,,,,
309,other,What is causing the smoke?,grill,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,0,0.9992941796073589,-0.3984375,grill,0,,,,,,,,,
310,other,What ethnicity is the man?,african american,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,0,77,0.4980370194523485,-0.671875,black,0,,,,,,,,,
311,other,Is the man wearing shorts or pants?,shorts,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,1,128,0.6325327548900475,-0.32421875,shorts,1,16.0,0.048611111111111105,0.954434002924965,,,,,,
312,color recognition,What color is the players shirt?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000458752.jpg,0,48,0.449087865569149,-0.2177734375,orange,0,,,,,,,,,
313,color recognition,What color is the snow?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000262146.jpg,0,48,0.3512864151366887,-0.1982421875,white,0,,,,,,,,,
314,color recognition,What color is the persons headwear?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000262146.jpg,0,30,0.3406850696247335,-0.380859375,red,0,,,,,,,,,
315,color recognition,What color is the toothbrush?,white and purple,http://images.cocodataset.org/train2014/COCO_train2014_000000393223.jpg,0,51,0.479349567513287,-0.8828125,purple,0,,,,,,,,,
316,color recognition,What colors are shown in this picture?,black and white,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,40,0.36449996204611224,-0.212890625,black,0,,,,,,,,,
