image_id,question_type,question,ground_truth,full_answer,full_correct,high_answer,high_correct,low_answer,low_correct,random_answer,random_correct
330,color recognition,What color are the flowers?,yellow and white,white and yellow,False,white and yellow,False,white,False,white and yellow,False
331,color recognition,What colors are the flowers?,yellow and white,yellow and white,True,white and yellow,False,white yellow blue,False,yellow and white,True
332,color recognition,What color is the animal?,gray,gray,True,gray,True,gray,True,gray,True
333,color recognition,What color is the plane?,red and white,red and white,True,red and white,True,red and white,True,red,False
334,color recognition,What color are the seats?,tan,tan,True,tan,True,tan,True,brown,False
335,color recognition,What color is the middle vase?,blue,blue,True,white,False,blue,True,blue,True
336,color recognition,What color is the window frame?,white,white,True,white,True,white,True,white,True
337,color recognition,What color is the sign?,white,white,True,white,True,white,True,white,True
338,color recognition,What color is the tray?,white,white,True,white,True,white,True,white,True
339,color recognition,What color is the bathroom?,yellow,yellow,True,yellow,True,yellow,True,yellow,True
340,color recognition,What color is the wall?,yellow,yellow,True,yellow,True,yellow,True,yellow,True
341,color recognition,What color are the bathroom walls?,yellow,yellow,True,yellow,True,yellow,True,yellow,True
342,color recognition,What color is the sofa?,gray,tan,False,tan,False,tan,False,beige,False
343,color recognition,What color is the man's shirt in the front of the photo?,black,black,True,black,True,black,True,black,True
344,color recognition,What color is the traffic signal?,green,yellow,False,green,True,yellow,False,yellow,False
345,color recognition,What color is the woman's sweater?,gray,gray,True,gray,True,gray,True,gray,True
346,color recognition,What color are the chairs?,blue,blue,True,blue,True,blue,True,blue,True
347,color recognition,What color is the building?,red,red,True,red,True,red,True,red,True
348,color recognition,What color are the flowers?,red,red,True,red,True,red,True,red,True
349,color recognition,What color is the clock tower in this photo?,white,white,True,white,True,white,True,white,True
350,color recognition,What color plate is this?,white,white,True,white,True,white,True,white,True
351,color recognition,What color are the skis?,yellow,yellow,True,yellow,True,yellow,True,yellow,True
352,color recognition,What color is the man's hat?,black,black,True,black,True,black,True,black,True
353,color recognition,What color is the woman's shorts?,black,black,True,brown,False,black,True,black,True
354,color recognition,What color is the girl's hair?,red,orange,False,blonde,False,red,True,red,True
355,color recognition,What color is the catcher's pants?,gray,gray,True,gray,True,gray,True,gray,True
356,color recognition,What color flowers are on the top right?,purple,pink,False,pink,False,pink,False,pink,False
357,color recognition,What color is the cloth?,gray,gray,True,white,False,grey,False,gray,True
358,color recognition,What color is the milk carton?,blue,blue,True,blue,True,blue,True,white,False
359,color recognition,What color is the building?,red,red,True,brown,False,red,True,red,True
360,color recognition,What color is this girl's shirt?,red,red,True,red,True,red,True,red,True
361,color recognition,What color is the girls hot dog?,red,red,True,yellow,False,red,True,red,True
362,color recognition,What color are the girl's lips?,red,red,True,pink,False,red,True,red,True
363,color recognition,What color is the school bus?,blue yellow,blue,False,blue,False,blue,False,blue,False
364,color recognition,What color is the bus?,blue and yellow,blue and yellow,True,blue,False,blue and yellow,True,blue,False
365,color recognition,What color are the stakes in the dirt?,yellow,yellow,True,brown,False,yellow,True,yellow,True
366,color recognition,What color shirt is the man standing in the background wearing?,yellow,yellow,True,white,False,yellow,True,yellow,True
367,color recognition,What color are the majority of sheep?,black,black,True,black,True,black,True,black,True
368,color recognition,What color are the flowers?,pink,pink,True,pink,True,pink,True,pink,True
369,color recognition,What color is the bus?,red and yellow,red and yellow,True,red,False,red and yellow,True,red and yellow,True
370,color recognition,What color are the girls earrings?,silver,silver,True,black,False,silver,True,silver,True
371,color recognition,What color is the plate?,white,white,True,white,True,white,True,white,True
372,color recognition,What color is the car?,orange,orange,True,orange,True,orange,True,orange,True
373,color recognition,What color is the sign?,black and white,black,False,white,False,black,False,black,False
374,color recognition,What color is the girl's brush?,blue,blue,True,pink,False,blue,True,blue,True
375,color recognition,What color is the comb?,blue,blue,True,pink,False,blue,True,white,False
376,color recognition,What color is the table?,brown,brown,True,brown,True,brown,True,brown,True
377,color recognition,What color is the knife handle?,silver,silver,True,silver,True,silver,True,silver,True
378,color recognition,What color eyes does the cat have?,blue,blue,True,yellow,False,green,False,green,False
379,color recognition,What color is the umbrella?,pink,pink,True,pink,True,pink,True,pink,True
380,color recognition,What color is the man's skin?,white,white,True,white,True,white,True,white,True
381,color recognition,What color is the shirt of the man standing?,black,black,True,black,True,black,True,black,True
382,color recognition,What color is the board?,white,white,True,white,True,white,True,white,True
383,color recognition,What colors are in the kite?,"black, blue, red, orange, yellow",red yellow blue,False,red and blue,False,red yellow blue,False,red yellow blue,False
384,color recognition,What color is the train's bumper?,red,red,True,red,True,red,True,red,True
385,color recognition,What color dresses are the women wearing?,orange,orange,True,orange,True,orange,True,orange,True
386,color recognition,What color is the plate?,white,white,True,white,True,white,True,white,True
387,color recognition,What color is the picket fence?,white,white,True,green,False,white,True,white,True
388,color recognition,What color is this airplane?,"red, white, and blue",blue,False,blue,False,blue,False,blue,False
389,color recognition,What color is the woman's shirt?,red,red,True,red,True,red,True,red,True
390,color recognition,What color is the lighted sign?,blue,blue,True,blue,True,blue,True,blue,True
391,color recognition,What color is the surfboard?,red,red,True,red,True,red,True,red,True
392,color recognition,What color is the bus in the mirror?,yellow,yellow,True,yellow,True,yellow,True,yellow,True
393,color recognition,What color is the phone?,gray,silver,False,silver,False,silver,False,silver,False
394,color recognition,What color is the shower curtain?,white,white,True,white,True,white,True,white,True
395,color recognition,What color are the dishes?,pink and yellow,yellow,False,yellow,False,yellow,False,pink and yellow,True
396,color recognition,What color is the water in the bathtub?,clear,white,False,clear,True,clear,True,clear,True
397,color recognition,What color are these mattresses?,white,red,False,red,False,red,False,red,False
398,color recognition,What color are the items on the truck?,white,black,False,red,False,white,True,white,True
399,color recognition,What color is the locomotive?,black,black,True,black,True,black,True,black,True
400,color recognition,What color is the sky?,orange,orange,True,orange,True,orange,True,orange,True
401,color recognition,What color is the carpet in the middle of the floor?,blue,blue,True,blue,True,blue,True,blue,True
402,color recognition,What color hat is this man wearing?,black,black,True,blue,False,black,True,black,True
403,color recognition,What color are the shoelaces?,red,black,False,black,False,black,False,black,False
404,color recognition,What color is the guy's shirt?,white,black and white,True,white,True,black,False,black,False
405,yes/no,Is this man a professional baseball player?,yes,yes,True,yes,True,yes,True,yes,True
406,yes/no,Is the dog waiting?,yes,yes,True,yes,True,yes,True,yes,True
407,yes/no,Is the sky blue?,yes,yes,True,yes,True,yes,True,yes,True
408,yes/no,Is there snow on the mountains?,yes,yes,True,yes,True,yes,True,yes,True
409,yes/no,Is the window open?,yes,yes,True,yes,True,yes,True,yes,True
410,yes/no,Is she brushing?,yes,yes,True,yes,True,yes,True,yes,True
411,yes/no,Is the man smiling?,no,no,True,no,True,no,True,no,True
412,yes/no,Does his tie pair well with his suit?,no,yes,False,no,True,no,True,yes,False
413,yes/no,Does the man look happy?,no,no,True,no,True,no,True,no,True
414,yes/no,Is this photo in color?,no,no,True,no,True,no,True,no,True
415,yes/no,Is the man wearing a plain tie?,no,no,True,no,True,no,True,no,True
416,yes/no,"Judging from the dress, was this taken in a Latin American country?",yes,yes,True,yes,True,yes,True,yes,True
417,yes/no,Are the men on the sidewalk?,no,no,True,yes,False,yes,False,yes,False
418,yes/no,Was this photo taken recently?,no,no,True,no,True,no,True,no,True
419,yes/no,Does the guy have a tattoo?,yes,yes,True,no,False,yes,True,yes,True
420,yes/no,Is the man's visor providing his face enough protection?,no,no,True,no,True,no,True,no,True
421,yes/no,Is the man riding on a dirt path?,yes,yes,True,yes,True,yes,True,yes,True
422,yes/no,Are the walls done in a summery color?,yes,yes,True,yes,True,yes,True,yes,True
423,yes/no,Is the curtain patterned?,no,yes,False,no,True,yes,False,yes,False
424,yes/no,Are the windows the same size?,yes,yes,True,yes,True,yes,True,yes,True
425,yes/no,Is there a shadow of a tree in the foreground?,no,no,True,no,True,yes,False,no,True
426,yes/no,Did someone forget his luggage in the snow?,no,no,True,no,True,no,True,no,True
427,yes/no,Is it daytime?,yes,yes,True,yes,True,yes,True,yes,True
428,yes/no,Is the person wearing a hat?,no,no,True,yes,False,no,True,no,True
429,yes/no,Is the dog wearing a collar?,yes,no,False,no,False,yes,True,no,False
430,yes/no,Is it a clear day?,yes,yes,True,yes,True,yes,True,yes,True
431,yes/no,Is there a body of water here?,yes,yes,True,yes,True,yes,True,yes,True
432,yes/no,Is the light on?,no,yes,False,yes,False,yes,False,yes,False
433,yes/no,Is the room messy?,no,no,True,no,True,no,True,no,True
434,yes/no,Is this a TV screen?,yes,no,False,no,False,no,False,no,False
435,yes/no,Is there a laptop in the image?,yes,yes,True,yes,True,yes,True,yes,True
436,yes/no,Is the animal a mammal?,yes,yes,True,yes,True,yes,True,yes,True
437,yes/no,Are there rocks in the picture?,yes,yes,True,yes,True,yes,True,yes,True
438,yes/no,Has the sheep recently been shaved?,no,no,True,no,True,no,True,no,True
439,yes/no,Are there three sheep?,yes,yes,True,yes,True,yes,True,yes,True
440,yes/no,Is the man having a good time?,yes,yes,True,yes,True,yes,True,no,False
441,yes/no,Could this photo be from a zoo?,yes,yes,True,yes,True,yes,True,yes,True
442,yes/no,Are the animals eating?,yes,yes,True,yes,True,yes,True,yes,True
443,yes/no,Is there a zebra?,no,no,True,no,True,no,True,no,True
444,yes/no,Is the giraffe eating the tree?,yes,yes,True,yes,True,yes,True,yes,True
445,yes/no,Are both giraffes standing?,no,no,True,yes,False,no,True,no,True
446,yes/no,Are they at a zoo?,yes,yes,True,no,False,yes,True,yes,True
447,yes/no,Are some of the trees dead?,yes,yes,True,yes,True,yes,True,yes,True
448,yes/no,Are any of the animals eating?,yes,yes,True,yes,True,yes,True,yes,True
449,yes/no,Is the giraffe in the shade?,no,no,True,no,True,yes,False,no,True
450,yes/no,Are these giraffes living free range?,yes,no,False,yes,True,yes,True,yes,True
451,yes/no,Is there a rock near the giraffe?,no,no,True,no,True,yes,False,no,True
452,yes/no,Are they moving?,yes,yes,True,yes,True,yes,True,yes,True
453,yes/no,Is this man angry?,no,no,True,no,True,no,True,no,True
454,yes/no,Are there flowers in the vase?,yes,yes,True,yes,True,yes,True,yes,True
455,yes/no,Are the flowers open?,yes,yes,True,yes,True,yes,True,no,False
456,yes/no,Are all the flowers white?,no,no,True,no,True,no,True,no,True
457,yes/no,Is the man standing on both foot?,no,no,True,yes,False,no,True,yes,False
458,yes/no,Was this picture likely taken recently?,no,no,True,no,True,no,True,no,True
459,yes/no,Do the gentleman's socks match his shoes and belt?,no,no,True,no,True,no,True,yes,False
460,yes/no,Are the zebras facing the same direction?,yes,no,False,no,False,no,False,no,False
461,yes/no,Is this a horse?,no,no,True,no,True,no,True,no,True
462,yes/no,Are they drinking wine at the child's party?,yes,yes,True,no,False,no,False,no,False
463,yes/no,Is the man wearing glasses?,yes,yes,True,yes,True,yes,True,yes,True
464,yes/no,Is this a good dessert?,yes,yes,True,yes,True,yes,True,yes,True
465,yes/no,Are those kites in the air?,yes,yes,True,yes,True,yes,True,yes,True
466,yes/no,Is this a hot dog?,yes,yes,True,yes,True,yes,True,yes,True
467,yes/no,Is there ketchup on the hot dog?,no,no,True,no,True,no,True,no,True
468,yes/no,Has this hot dog been grilled?,no,no,True,no,True,no,True,no,True
469,yes/no,Have you tried a hot dog like this before?,yes,no,False,yes,True,no,False,yes,True
470,yes/no,Is this a toy-sized truck?,no,no,True,no,True,no,True,no,True
471,yes/no,Is there a carpet on the floor?,yes,no,False,no,False,no,False,yes,True
472,yes/no,Is this plane landing?,no,no,True,yes,False,yes,False,no,True
473,yes/no,Is the plane taking off?,no,no,True,no,True,no,True,no,True
474,yes/no,Are these airliners?,yes,yes,True,yes,True,yes,True,yes,True
475,yes/no,Are this cargo planes?,yes,no,False,no,False,no,False,no,False
476,yes/no,Is this bear a normal size?,no,no,True,no,True,yes,False,no,True
477,yes/no,Is there a flower arrangement on the lawn?,yes,yes,True,no,False,yes,True,yes,True
478,yes/no,Are they playing polo?,no,no,True,no,True,yes,False,no,True
479,yes/no,Is this man reading a cell phone screen?,no,no,True,no,True,no,True,no,True
480,yes/no,Is there a stop sign in the picture?,yes,yes,True,no,False,no,False,no,False
481,yes/no,Is the man unhappy?,no,no,True,no,True,no,True,no,True
482,yes/no,Are the men going to share the bananas?,no,no,True,yes,False,yes,False,yes,False
483,yes/no,Do the painted flowers match the real ones?,no,no,True,no,True,no,True,no,True
484,yes/no,Will the birds go into the water?,no,no,True,no,True,no,True,no,True
485,yes/no,Is this bird afraid of the ledge?,no,no,True,no,True,no,True,no,True
486,yes/no,Are the mountains high?,yes,yes,True,yes,True,yes,True,yes,True
487,yes/no,Is there a person standing in front of the television?,yes,yes,True,yes,True,yes,True,yes,True
488,yes/no,Is there enough room under the armchairs for a cat to hide?,yes,no,False,yes,True,no,False,no,False
489,yes/no,Are there numbers on the clock face?,no,no,True,no,True,no,True,no,True
490,yes/no,Is there a big tree behind the clock?,yes,yes,True,yes,True,yes,True,yes,True
491,yes/no,Is this a wedding?,no,no,True,no,True,no,True,no,True
492,yes/no,Does the crust look burnt?,yes,yes,True,yes,True,yes,True,yes,True
493,yes/no,Does this pizza have a deep dish crust?,yes,yes,True,yes,True,yes,True,no,False
494,yes/no,Is the banana freshly peeled?,yes,yes,True,no,False,yes,True,yes,True
495,yes/no,Is the banana closed?,no,no,True,no,True,no,True,no,True
496,yes/no,Does this photo show train tracks?,yes,yes,True,yes,True,yes,True,yes,True
497,yes/no,Does this train work?,yes,yes,True,yes,True,yes,True,yes,True
498,yes/no,Are the giraffes under the trees?,yes,yes,True,yes,True,yes,True,yes,True
499,yes/no,Are there 3 elephants?,yes,yes,True,yes,True,yes,True,yes,True
500,yes/no,Are all of the elephants full grown?,no,no,True,no,True,no,True,no,True
501,yes/no,Are the elephants in the jungle?,yes,no,False,no,False,no,False,no,False
502,yes/no,Is the woman eating the pizza?,no,no,True,no,True,no,True,no,True
503,yes/no,Are there any reflections in this picture?,no,no,True,no,True,yes,False,no,True
504,yes/no,Is the water on?,no,no,True,yes,False,no,True,no,True
505,yes/no,Is this photo outdoors?,yes,yes,True,yes,True,yes,True,yes,True
506,yes/no,Are the clock and owl made in the same artistic fashion?,no,no,True,no,True,yes,False,yes,False
507,yes/no,Is that owl a candle?,yes,yes,True,no,False,yes,True,no,False
508,yes/no,Does this planes tail have 4 colors?,no,yes,False,yes,False,yes,False,yes,False
509,yes/no,Is this plane landing?,no,no,True,no,True,no,True,no,True
510,yes/no,Is this plane taking off?,no,yes,False,yes,False,yes,False,yes,False
511,yes/no,Are these wings strong?,yes,yes,True,yes,True,yes,True,yes,True
512,yes/no,Is that a bicycle?,yes,no,False,no,False,no,False,no,False
513,yes/no,Is this a cow farm?,yes,no,False,no,False,yes,True,yes,True
514,yes/no,Is this a prairie?,yes,yes,True,yes,True,yes,True,yes,True
515,yes/no,Is there a village in the background?,no,no,True,no,True,no,True,no,True
516,yes/no,Would you be able to find a mosque in this city?,yes,yes,True,yes,True,yes,True,yes,True
517,yes/no,Is there ketchup?,no,no,True,no,True,no,True,no,True
518,yes/no,Is the hotdog well seasoned?,yes,yes,True,yes,True,yes,True,yes,True
519,yes/no,Is this a healthy meal?,no,no,True,no,True,no,True,no,True
520,yes/no,Is there a spoon in this photo?,no,no,True,no,True,no,True,no,True
521,yes/no,Is this breakfast?,no,no,True,no,True,no,True,no,True
522,yes/no,Is there a drink in this picture?,no,no,True,no,True,no,True,no,True
523,yes/no,Do these hot dogs look like they taste good?,yes,yes,True,yes,True,yes,True,yes,True
524,yes/no,Are those tomatoes on the sandwich?,no,no,True,no,True,no,True,no,True
525,yes/no,Are the fries plain?,no,no,True,no,True,yes,False,no,True
526,yes/no,Does this breakfast dish primarily carbohydrates?,yes,yes,True,yes,True,yes,True,yes,True
527,yes/no,Has someone started eating?,no,no,True,no,True,no,True,no,True
528,yes/no,Would this be good for dessert?,no,no,True,no,True,no,True,no,True
529,yes/no,Is there a butter plate on the table?,yes,no,False,no,False,yes,True,yes,True
530,yes/no,Does this have lettuce?,no,no,True,no,True,no,True,no,True
531,yes/no,Does the food look good?,yes,yes,True,yes,True,no,False,no,False
532,yes/no,Is this meat?,yes,yes,True,yes,True,yes,True,yes,True
533,yes/no,Would this typically be eaten for breakfast?,no,no,True,no,True,no,True,no,True
534,yes/no,Is that bacon from a delicatessen?,yes,no,False,no,False,no,False,no,False
535,yes/no,Is the man wearing formal clothes?,no,no,True,no,True,no,True,no,True
536,yes/no,Is there a deodorant on the sink?,no,no,True,no,True,no,True,no,True
537,yes/no,Is there a full roll of toilet paper in the bathroom?,yes,yes,True,no,False,yes,True,yes,True
538,yes/no,Would someone be able to watch you change from the outside?,yes,yes,True,yes,True,yes,True,yes,True
539,yes/no,Does the shower have a glass door?,no,no,True,no,True,no,True,no,True
540,yes/no,Is the towel rack silver?,no,yes,False,yes,False,yes,False,yes,False
541,yes/no,Is there a shower curtain?,yes,yes,True,no,False,no,False,no,False
542,yes/no,Is the toilet lid down?,yes,yes,True,yes,True,yes,True,yes,True
543,yes/no,Does this cake look like it chocolate?,yes,yes,True,yes,True,yes,True,yes,True
544,yes/no,Is this a small town?,yes,yes,True,yes,True,yes,True,yes,True
545,yes/no,Will these planes be used to transport people?,no,no,True,no,True,no,True,yes,False
546,yes/no,Is the room carpeted?,yes,yes,True,yes,True,yes,True,yes,True
547,yes/no,Is there a fireplace?,no,no,True,no,True,no,True,no,True
548,yes/no,Are stains on the floor?,no,no,True,no,True,no,True,no,True
549,yes/no,Are these boys at home?,no,yes,False,yes,False,yes,False,yes,False
550,yes/no,Is this a 60's motif?,no,no,True,no,True,no,True,no,True
551,yes/no,Is the light green?,yes,no,False,no,False,no,False,no,False
552,yes/no,Is it raining?,no,yes,False,no,True,yes,False,yes,False
553,yes/no,Is this woman crossing a street?,yes,yes,True,yes,True,yes,True,yes,True
554,yes/no,Is this in the United States?,yes,yes,True,yes,True,yes,True,yes,True
555,yes/no,Is there anyone in the cockpit?,yes,yes,True,no,False,yes,True,no,False
556,yes/no,Is the bus stopped?,yes,yes,True,yes,True,yes,True,yes,True
557,yes/no,Is this an ocean area?,yes,no,False,no,False,no,False,no,False
558,yes/no,Is the ground near the waterfront squishy?,no,no,True,no,True,no,True,no,True
559,yes/no,Is the water calm?,yes,yes,True,yes,True,yes,True,yes,True
560,yes/no,Is this a cheese pizza?,yes,yes,True,yes,True,yes,True,yes,True
561,yes/no,Is there more than one vase on the table?,yes,yes,True,yes,True,no,False,yes,True
562,yes/no,Is there a cake here?,yes,yes,True,yes,True,yes,True,yes,True
563,yes/no,Are there any pens on the table?,no,no,True,no,True,no,True,no,True
564,yes/no,Is this image tilted?,yes,no,False,yes,True,yes,True,yes,True
565,yes/no,Does this image contain a pie pan?,yes,yes,True,yes,True,yes,True,yes,True
566,yes/no,Is this a large house?,yes,yes,True,yes,True,yes,True,yes,True
567,yes/no,Is there a fountain in front of the building?,no,no,True,no,True,no,True,no,True
568,yes/no,Is the sun shining?,yes,yes,True,yes,True,yes,True,yes,True
569,yes/no,Is this a church?,yes,no,False,no,False,yes,True,yes,True
570,yes/no,Are there clouds visible?,no,no,True,no,True,no,True,no,True
571,yes/no,Is this a sunny day?,yes,yes,True,yes,True,yes,True,yes,True
572,yes/no,Are the hedges well-groomed?,no,yes,False,yes,False,no,True,yes,False
573,yes/no,Does the building in the back have an elevator?,no,no,True,no,True,no,True,no,True
574,yes/no,Do you a phone booth?,no,no,True,no,True,no,True,no,True
575,yes/no,Are the buildings tall?,yes,yes,True,yes,True,yes,True,yes,True
576,yes/no,Is the clock between two arches?,no,yes,False,no,True,yes,False,yes,False
577,yes/no,Are there any entrance gates at the bottom of the tower?,no,no,True,yes,False,yes,False,yes,False
578,yes/no,Is the building a high rise?,no,no,True,no,True,no,True,no,True
579,yes/no,Is part of this tower made of wood?,yes,yes,True,yes,True,no,False,no,False
580,yes/no,Can the tree tell time?,no,no,True,no,True,no,True,no,True
581,yes/no,Is the emblem a sun face clock?,yes,no,False,no,False,no,False,no,False
582,yes/no,Is the ram's fleece dirty?,no,yes,False,yes,False,yes,False,no,True
583,yes/no,Is there a travel guide on the table?,yes,yes,True,yes,True,yes,True,yes,True
584,yes/no,Is there snow?,yes,yes,True,yes,True,yes,True,yes,True
585,yes/no,Is it summer?,no,no,True,no,True,no,True,no,True
586,yes/no,Is the picture in color?,yes,yes,True,yes,True,yes,True,yes,True
587,yes/no,Is there a dog in the photo?,yes,yes,True,no,False,yes,True,yes,True
588,yes/no,Is the dog on a leash?,yes,yes,True,no,False,yes,True,yes,True
589,yes/no,Are all of the birds in flight?,no,no,True,no,True,no,True,no,True
590,yes/no,Are there three birds in the picture?,yes,no,False,no,False,yes,True,no,False
591,yes/no,Is this a dog?,no,no,True,no,True,no,True,no,True
592,yes/no,Is this a winter scene?,yes,yes,True,yes,True,yes,True,yes,True
593,yes/no,Is the water frozen?,yes,yes,True,yes,True,yes,True,yes,True
594,yes/no,Is that a laptop on the chair?,yes,yes,True,yes,True,yes,True,yes,True
595,yes/no,Is Cingular a sponsor of this field?,yes,yes,True,yes,True,yes,True,yes,True
596,yes/no,Is this a conventional kitchen?,no,no,True,yes,False,no,True,no,True
597,yes/no,Is the area lit?,yes,yes,True,yes,True,yes,True,yes,True
598,yes/no,Are the vases identical?,no,no,True,yes,False,no,True,no,True
599,yes/no,Are these the normal size pieces of pizza?,yes,no,False,yes,True,yes,True,yes,True
600,yes/no,Could you eat all of this pizza?,no,no,True,no,True,yes,False,no,True
601,yes/no,Is there broccoli on a slice of pizza?,yes,no,False,no,False,no,False,no,False
602,yes/no,Is there an animal that seems to stick out?,no,yes,False,yes,False,yes,False,yes,False
603,yes/no,Is this in a zoo?,no,no,True,no,True,no,True,no,True
604,yes/no,Is this in a desert?,yes,no,False,no,False,no,False,no,False
605,yes/no,Is this a banana toast?,yes,yes,True,yes,True,yes,True,yes,True
606,yes/no,Are the people playing a game?,no,no,True,yes,False,yes,False,yes,False
607,yes/no,Is the TV turned on?,yes,yes,True,yes,True,yes,True,yes,True
608,yes/no,Is this person watching a movie?,yes,no,False,no,False,no,False,no,False
609,yes/no,Is one of the giraffes eating?,yes,yes,True,yes,True,yes,True,yes,True
610,yes/no,Is it daytime?,yes,yes,True,yes,True,yes,True,yes,True
611,yes/no,Are the kickstands down?,yes,yes,True,yes,True,yes,True,yes,True
612,yes/no,Do you see any motorcycle helmets?,yes,yes,True,no,False,yes,True,yes,True
613,yes/no,Is the kite high in the air?,yes,yes,True,yes,True,yes,True,yes,True
614,yes/no,Is the sky clear?,no,no,True,no,True,no,True,no,True
615,yes/no,Are the people flying kites?,yes,yes,True,yes,True,yes,True,no,False
616,yes/no,Can you see any fish?,no,no,True,no,True,no,True,no,True
617,yes/no,Is this man swimming?,no,no,True,no,True,no,True,no,True
618,yes/no,Is he turning?,no,no,True,no,True,no,True,yes,False
619,yes/no,Does the man have short hair?,yes,yes,True,yes,True,yes,True,yes,True
620,yes/no,Is the bus featured in this picture typical?,no,no,True,no,True,no,True,no,True
621,yes/no,Is this the latest make and model?,no,no,True,no,True,no,True,no,True
622,yes/no,Are there any building in the area?,yes,yes,True,yes,True,yes,True,yes,True
623,yes/no,Is there a fence in the background?,no,no,True,no,True,no,True,no,True
624,yes/no,Is the zebra's tail up?,no,no,True,no,True,no,True,no,True
625,yes/no,Are they the same type of animal?,yes,yes,True,yes,True,yes,True,yes,True
626,yes/no,Are all zebras facing the same way?,no,no,True,no,True,no,True,no,True
627,yes/no,Are the zebras running?,no,no,True,no,True,no,True,no,True
628,yes/no,Is he going to fall?,no,no,True,no,True,yes,False,no,True
629,yes/no,Are the traffic lights facing the same direction?,no,no,True,no,True,no,True,no,True
630,yes/no,Is this cake made with fondant?,no,no,True,no,True,no,True,no,True
631,yes/no,Is there a fork on the plate?,no,no,True,no,True,no,True,yes,False
632,yes/no,Is this black and white?,yes,yes,True,yes,True,yes,True,yes,True
633,yes/no,Is a military person in the picture?,yes,yes,True,yes,True,yes,True,yes,True
634,yes/no,Are they smiling?,yes,yes,True,no,False,yes,True,yes,True
635,yes/no,Is this an old building?,yes,yes,True,yes,True,no,False,no,False
636,yes/no,Is the room almost full?,no,no,True,no,True,no,True,no,True
637,yes/no,Are the people on a soft surface?,no,no,True,no,True,no,True,no,True
638,yes/no,Has the grass been mowed recently?,no,no,True,no,True,no,True,no,True
639,yes/no,Is this scene in America?,no,no,True,no,True,no,True,no,True
640,yes/no,Are all the laptops on?,yes,yes,True,yes,True,yes,True,yes,True
641,yes/no,Is this a hotel room?,yes,yes,True,yes,True,yes,True,yes,True
642,yes/no,Is this a hotel?,yes,yes,True,yes,True,yes,True,yes,True
643,yes/no,Is an elephant walking down the street?,yes,yes,True,yes,True,yes,True,yes,True
644,yes/no,Is the guy in the yellow shirt wearing a tie?,yes,no,False,no,False,no,False,no,False
645,yes/no,Is this a church?,yes,yes,True,yes,True,yes,True,yes,True
646,yes/no,Is there snow in the picture?,yes,yes,True,yes,True,yes,True,yes,True
647,yes/no,Is there a clock on the church tower?,no,no,True,no,True,no,True,no,True
648,yes/no,Is there a clock?,no,no,True,no,True,no,True,no,True
649,yes/no,Is this person wearing a backpack?,yes,yes,True,no,False,yes,True,yes,True
650,yes/no,Is there a street light in the photo?,yes,yes,True,yes,True,yes,True,yes,True
651,yes/no,Is the sun up?,no,no,True,no,True,no,True,no,True
652,yes/no,Is the oven on?,yes,yes,True,yes,True,yes,True,yes,True
653,yes/no,Is there a window in this scene?,yes,yes,True,yes,True,yes,True,yes,True
654,yes/no,Is this toast done?,no,no,True,no,True,no,True,no,True
655,yes/no,Is the microwave on?,no,no,True,no,True,yes,False,no,True
656,yes/no,Is the toaster on?,yes,yes,True,yes,True,yes,True,yes,True
657,yes/no,Is this a one way street?,yes,yes,True,yes,True,yes,True,yes,True
658,yes/no,Are there people boarding the bus?,no,no,True,no,True,no,True,no,True
659,yes/no,Is there a hardware store in the area?,no,no,True,no,True,no,True,no,True
660,yes/no,Are the drying the animal with a blow dryer?,yes,yes,True,yes,True,yes,True,no,False
661,yes/no,Is this a hotel?,no,no,True,no,True,no,True,no,True
662,yes/no,Can you see the man's shadow?,yes,yes,True,yes,True,yes,True,yes,True
663,yes/no,Is this lacrosse?,no,no,True,no,True,no,True,no,True
664,yes/no,The color of the court is green?,no,no,True,no,True,no,True,no,True
665,yes/no,Is this pizza nutritious enough to eat for a full dinner?,yes,yes,True,yes,True,no,False,yes,True
666,yes/no,Are both beds made?,yes,yes,True,yes,True,yes,True,yes,True
667,yes/no,Is there a ladder in the picture?,yes,yes,True,yes,True,yes,True,yes,True
668,yes/no,Is this vehicle parked in a residential driveway?,yes,yes,True,yes,True,yes,True,yes,True
669,yes/no,Is the color of the car very common for vehicles?,no,no,True,no,True,no,True,no,True
670,yes/no,Are all the people looking at the same thing?,no,yes,False,no,True,no,True,no,True
671,yes/no,Do these ski boards have personality?,yes,yes,True,yes,True,yes,True,yes,True
672,yes/no,Is the woman wearing a dress?,no,no,True,no,True,no,True,no,True
673,yes/no,Are they playing a game?,yes,yes,True,yes,True,yes,True,yes,True
674,yes/no,Will the bent person fall forward?,no,no,True,no,True,no,True,no,True
675,yes/no,Is there a man and a woman?,yes,yes,True,yes,True,yes,True,yes,True
676,yes/no,Is this photo to blurry?,no,no,True,yes,False,yes,False,yes,False
677,yes/no,Would you get a ticket if you disobeyed this sign?,yes,yes,True,yes,True,yes,True,yes,True
678,yes/no,Is the red stop sign on a wooden pole?,no,yes,False,no,True,no,True,yes,False
679,yes/no,Can you see the sun in the picture?,yes,yes,True,yes,True,yes,True,yes,True
680,yes/no,Are they twins?,no,no,True,no,True,no,True,no,True
681,yes/no,Is one of the children a boy?,yes,yes,True,yes,True,yes,True,yes,True
682,yes/no,Are these teenagers?,no,no,True,no,True,no,True,no,True
683,yes/no,Are both of the children smiling?,no,no,True,no,True,no,True,no,True
