image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_14_n_points,cluster_14_avg_strength,cluster_15_n_points,cluster_15_avg_strength,cluster_12_entropy,cluster_13_entropy,cluster_14_entropy,cluster_15_entropy
142,other,What is the skier standing on?,skis,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,3,320,0.9870795490557381,-0.11904775351285934,Snow,3,43.0,0.0034767139949049668,21.0,0.0030807892373701934,22.0,0.003926813032033793,0.9620077279359505,0.9507271636456955,0.8716049151835776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,other,What is the person doing?,skiing,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,9,274,0.9836765783581954,-0.5380029082298279,The,9,27.0,0.002983477470268849,15.0,0.003057530424948859,24.0,0.0029920529089123202,0.9889836699098602,0.9189900464321514,0.9360898016760626,16.0,0.0028004406415730724,15.0,0.003127982443125734,20.0,0.003134783746950523,34.0,0.003054218070825283,28.0,0.0030267077711390966,10.0,0.00307905800175354,,,0.9772170014624825,0.8649735207179273,0.9074899102582407,0.9461014393108473,0.9743259280978503,0.8812908992306927,,,,,,,,,,,,,,,,,,,
144,other,What infrastructure would one drive on to go perpendicular to the water?,boat,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,7,206,0.9986523304305727,-0.6947438716888428,Bridge,7,123.0,0.002016498609522223,45.0,0.002029599936177709,26.0,0.0020082164436574924,0.969400832258738,0.9526905799076898,0.9886032578849717,17.0,0.0019876956456275946,5.0,0.001926044082838367,16.0,0.0020198032733311708,20.0,0.0020104723048358798,,,,,,,0.9856676426534905,0.9709505944546686,0.9965119062478288,0.9703227248076731,,,,,,,,,,,,,,,,,,,,,
145,other,What pizza topping is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,6,248,0.9975183261205353,-0.7999823093414307,Che,6,71.0,0.0021424228361546387,39.0,0.002110002743176723,76.0,0.002109508229661574,0.9689909455092787,0.9938650863560973,0.9746470903238618,11.0,0.0020932971592702273,22.0,0.0021434787443812475,22.0,0.0021815611080392423,,,,,,,,,0.9431887805255736,0.9645454255594046,0.9922150607220183,,,,,,,,,,,,,,,,,,,,,,
146,other,What is in the vase next to the flowers?,paper,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,1,287,0.9979324838321993,-1.0697355270385742,P,1,32.0,0.0020419620223277577,,,,,0.9261085007312412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,other,Are these flowers real or silk?,real,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,3,252,0.9606792931762688,-0.6235829591751099,Real,3,15.0,0.004303731547072883,15.0,0.004576772906248575,17.0,0.008538586022611606,0.9859247724121322,0.9613833012053531,0.8726389366057714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,other,England's Queen mother and these blooms share what syllable?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,4,192,0.9991261022302934,-2.102712631225586,"""",4,78.0,0.0022135539251261463,25.0,0.0020184397093665142,32.0,0.0019648016019917247,0.9639946229654297,0.9612922645609548,0.984141579702573,39.0,0.0019942686694046086,,,,,,,,,,,,,0.9773802393131538,,,,,,,,,,,,,,,,,,,,,,,,
149,other,What emblem is on the cake?,words,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,5,152,0.9983458418983124,-0.9680891036987305,An,5,279.0,0.0019639431616469308,18.0,0.001965752715464472,38.0,0.001942861483715269,0.9852957432489357,0.9915323997298832,0.9697878998762336,16.0,0.0019383618995367498,23.0,0.0019501896605528411,,,,,,,,,,,0.9886085007312413,0.9841517646228418,,,,,,,,,,,,,,,,,,,,,,,
150,other,Are they outside or in?,inside,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,6,224,0.9986406739642859,-0.5497056841850281,Inside,6,16.0,0.0019304379886657611,19.0,0.0019313379886935686,97.0,0.0019342674066231936,0.949701216438411,0.9462035592964384,0.9679679448944697,31.0,0.0019455836004841542,63.0,0.0019250677604951982,29.0,0.001928406775573531,,,,,,,,,0.953662226964115,0.964583651367187,0.9602966740701442,,,,,,,,,,,,,,,,,,,,,,
151,other,What are the initials on the cake?,md,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,6,279,0.9991250356422133,-2.4046499729156494,M,6,83.0,0.0018966541954678335,27.0,0.0018814557227883435,25.0,0.001885235419215373,0.9920666008361594,0.984762162855875,0.9858296553988215,6.0,0.0018693193002799664,17.0,0.0018894824632218763,12.0,0.0018796361216441195,,,,,,,,,1.0,0.9967828263127351,0.920619835714305,,,,,,,,,,,,,,,,,,,,,,
152,other,What utensil is in the pan?,knife,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,7,249,0.9947578740933354,-1.012486219406128,Kn,7,88.0,0.0022495612904233995,26.0,0.0022375084650791423,30.0,0.0022490386136010516,0.9747499899823564,0.9566466065061588,0.9699242827859327,27.0,0.0022161382783262,57.0,0.0022248510664472456,16.0,0.002220823232671998,9.0,0.002231365243282562,,,,,,,0.9977373212960793,0.9880531226867801,0.9886085007312412,0.9910760598382222,,,,,,,,,,,,,,,,,,,,,
153,other,What is the red vegetable in the clear dish?,tomato,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,5,224,0.9901294055763536,-0.7407791614532471,Tom,5,88.0,0.002594220604431543,57.0,0.002559278238518945,39.0,0.002635063658866749,0.9833350189974462,0.9910744913431486,0.9624350350452756,17.0,0.002669934415692782,38.0,0.002719279420409722,,,,,,,,,,,0.9360847109776411,0.9343850206986779,,,,,,,,,,,,,,,,,,,,,,,
154,other,What tree is on the left?,evergreen,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,5,146,0.9878183534431065,-1.5083767175674438,Oak,5,236.0,0.0027023564642532933,246.0,0.0026963404497238734,16.0,0.0027086992433055473,0.992354755266797,0.9936390884150172,1.0,40.0,0.00269172583362019,6.0,0.0026925671783596425,,,,,,,,,,,0.9647140222664666,0.0,,,,,,,,,,,,,,,,,,,,,,,
155,other,What is the material right around the clock?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,179,0.998918682784341,-0.34235888719558716,Br,3,26.0,0.001939762349167861,37.0,0.0019173302039038268,178.0,0.001918243475730172,0.9392336446625552,0.9720129885603064,0.9798224165321567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,other,How tall is this building?,100 feet,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,4,271,0.9968134983415143,-1.0200836658477783,T,4,16.0,0.0022601292049543604,13.0,0.0023432454882314387,15.0,0.002345668307011363,0.9886085007312413,0.9214632400757701,0.9602297178607612,62.0,0.0023349483611519155,,,,,,,,,,,,,0.9704859920934683,,,,,,,,,,,,,,,,,,,,,,,,
157,other,What materials are on the roof?,shingles,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,2,336,0.9935925365379944,-1.0599371194839478,Br,2,16.0,0.0027997293251687157,15.0,0.002395018037941371,,,0.8387794678549646,0.9664572819896988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,other,What is in gold at the top of the building?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,7,204,0.9987264779640372,-0.1925998032093048,C,7,23.0,0.001938952980658613,56.0,0.002000677650761086,29.0,0.0020118771920609175,0.9744978312404311,0.9854401727515997,0.9951756793098177,57.0,0.001974473903768108,16.0,0.0019823843277472536,66.0,0.001990519150357216,26.0,0.0020202254265716843,,,,,,,0.974833840208801,0.9965119062478288,0.9775989498538551,0.9131226292013046,,,,,,,,,,,,,,,,,,,,,
159,other,What are on both side of the building?,trees,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,6,232,0.993797712479211,-1.5267435312271118,Windows,6,39.0,0.002520137862958934,39.0,0.0026166075720902896,16.0,0.0024802031206503927,0.9352902106516678,0.9699661186893128,0.9248008763572907,16.0,0.0025850380253196743,31.0,0.002571768886658442,2.0,0.0021146162632143363,,,,,,,,,0.9320201587042914,0.9771521080630206,0.0,,,,,,,,,,,,,,,,,,,,,,
160,other,What is around the tree?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,5,250,0.993024556915796,-1.3344526290893555,F,5,23.0,0.0027631504080427517,101.0,0.0027815112599592928,16.0,0.002535683529779887,0.8840088129995087,0.9792627903970271,0.9886085007312413,14.0,0.0025893935867738276,24.0,0.0026555814541899246,,,,,,,,,,,0.9821410328348752,0.9712286306293441,,,,,,,,,,,,,,,,,,,,,,,
161,other,What is the woman doing in this photo?,petting sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,6,183,0.9940856311515853,-0.8789640069007874,The,6,19.0,0.0024416200827306208,57.0,0.0025250207815207507,108.0,0.002651323863818241,0.9769780367557707,0.9848505367202102,0.9556149701913809,5.0,0.0022288617172316815,35.0,0.002436917118081405,11.0,0.0026325425143692814,,,,,,,,,0.9709505944546686,0.9632884015255774,0.9940302114769565,,,,,,,,,,,,,,,,,,,,,,
162,other,What are the sheep standing on?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,6,147,0.9980626871598854,-0.11455410718917847,Hay,6,37.0,0.00219013433483211,15.0,0.0021525623993494617,63.0,0.002149386925139848,0.9877485914397057,0.9189900464321514,0.961875211368866,177.0,0.0021672718769686714,20.0,0.0022087069664821993,54.0,0.002110557473630202,,,,,,,,,0.9814639412287475,0.9713107216099232,0.9708966950480445,,,,,,,,,,,,,,,,,,,,,,
163,other,What is the woman feeding the animal?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,3,255,0.9990159113383057,-1.286804437637329,The,3,89.0,0.0019257993300481357,25.0,0.001922547158567644,21.0,0.0018857400649572125,0.9643191814158805,0.9745455500297384,0.9785395778702867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,other,What type of silverware is on the plates?,knife and spoon,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,6,325,0.9969490348437059,-0.7245078086853027,F,6,23.0,0.001975410644305065,40.0,0.0019651631801843573,15.0,0.001973460095372456,0.9668324690003138,0.9655721489145151,0.8830374409547587,21.0,0.0019593007137391366,10.0,0.0019646927581504848,20.0,0.0019638458218767594,,,,,,,,,0.9838704118664547,0.9709505944546686,0.9794359242226801,,,,,,,,,,,,,,,,,,,,,,
165,other,What is the man holding in his left hand?,ski pole,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,9,257,0.9616568139626075,-0.4320022761821747,Ski,9,22.0,0.006045572308897137,17.0,0.006641064854664718,16.0,0.0047354913032840685,0.9385170840201624,0.8726389366057715,0.9886085007312413,11.0,0.003999259133060493,36.0,0.004658637812243128,15.0,0.005339151024851805,12.0,0.0044036935005888934,15.0,0.004330199075237726,16.0,0.005678177108595989,,,0.9922150607220183,0.9803813185510974,0.9654013672997089,0.9808340377961404,0.9949490477321437,0.9755307720176266,,,,,,,,,,,,,,,,,,,
166,other,What is the color of the zipper?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,5,332,0.9974161806446331,-0.8884302973747253,Black,5,17.0,0.00253326681027011,20.0,0.002377865066076927,29.0,0.0023378926052473148,0.8726389366057715,0.9630603734213403,0.9671441365986523,21.0,0.0025703215778160125,15.0,0.0023625141818107206,,,,,,,,,,,0.9748830897462037,0.9500685975366211,,,,,,,,,,,,,,,,,,,,,,,
167,other,Are the boots a solid color or patterned?,patterned,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,8,252,0.9968460095165762,-0.5983223915100098,Pattern,8,59.0,0.0020657370242290816,24.0,0.0020401764549263777,23.0,0.002028140182338545,0.976109259109878,0.8967365426838971,0.9581834297016358,41.0,0.002036550652854775,16.0,0.0020508904698566203,19.0,0.0020664126925422324,28.0,0.002053755146763025,21.0,0.002044917109006183,,,,,0.9708292219467962,0.949701216438411,0.9826301639446198,0.9825098436366377,0.978033486181519,,,,,,,,,,,,,,,,,,,,
168,other,What are the people doing in the street?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,3,307,0.9975773448734854,-1.3972218036651611,The,3,49.0,0.0021019305233889096,18.0,0.002151484217583912,23.0,0.0020965893319908188,0.9386103490937601,0.9915323997298832,0.9423383283068836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,other,What is floating near the bird?,ice,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,3,293,0.9966732631769719,-1.9758356809616089,Log,3,15.0,0.0024379850916504174,28.0,0.002550471669794445,22.0,0.0026272336678123164,0.8983958159908183,0.9422569109115262,0.8883377364609271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,other,What brand of soda is advertised?,pepsi,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,6,169,0.9848274473031131,-0.6074304580688477,Pe,6,128.0,0.003738412697559334,6.0,0.002722956531318564,24.0,0.002881658301260241,0.9672552804804971,0.9182958340544896,0.9586048612313037,16.0,0.0032662070384362933,35.0,0.00374956339093165,20.0,0.004121045970374236,,,,,,,,,0.9681390622295665,0.9224178202858734,0.9976834773764092,,,,,,,,,,,,,,,,,,,,,,
171,other,What Mexican food restaurant chain is advertised?,del taco,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,4,325,0.9991619844435204,-1.1749376058578491,T,4,19.0,0.001882440053206409,36.0,0.0018704771077645728,15.0,0.0018393642037536804,0.9980008838722996,0.9670254421884793,0.9609640474436811,18.0,0.0018360799431150186,,,,,,,,,,,,,0.9532156861075461,,,,,,,,,,,,,,,,,,,,,,,,
172,other,How is the turnout?,good,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,9,266,0.9967595267962752,-1.5307989120483398,Good,9,31.0,0.002184869509697893,15.0,0.0021329293525461164,17.0,0.0021348843263005166,0.9697953633097949,1.0,0.9519839065438831,9.0,0.0021248186778460207,17.0,0.002144668061872125,24.0,0.0021359006574635186,19.0,0.002182651155677988,13.0,0.0021155568020787977,17.0,0.002152555023267396,,,0.9910760598382222,0.9183001704342753,0.9434264036172708,0.8614856395892376,0.99473723787795,0.8919296718389884,,,,,,,,,,,,,,,,,,,
173,other,What is the large sculpture next to the oversized cola bottle?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,9,140,0.9628636573785176,-0.6524620056152344,Pe,9,104.0,0.004940674268863516,78.0,0.004194283507790232,19.0,0.004544764465348454,0.968955007304108,0.9780763653722093,0.9495113755878273,15.0,0.004707730200219118,52.0,0.0051887254124092785,31.0,0.0066361444040019405,30.0,0.005083099119236454,15.0,0.004583247539685398,13.0,0.005061936093981196,,,0.9018972358711528,0.9541269245481125,0.9443107604031358,0.9438363790511611,0.9500685975366211,0.8420887815606471,,,,,,,,,,,,,,,,,,,
174,other,What time is it?,1:50,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,12,179,0.9982440692922644,-0.3568408489227295,,12,19.0,0.002063300783254562,19.0,0.0020335736919892765,18.0,0.0020204523956599643,0.912408493108431,0.9892422967543257,0.9955380299191112,85.0,0.002049020604406382,14.0,0.002099130020427636,19.0,0.0020672065554748786,14.0,0.0020137628777730523,17.0,0.002000434156879946,4.0,0.002013987842558162,15.0,0.0020022412788649195,0.9811231895497774,0.9852281360342515,0.9119149038015315,0.9211854965885544,0.9963890537299693,0.0,0.982798115178801,15.0,0.0020022821758535715,16.0,0.0020126127792516055,0.9664572819896989,0.9618974703476992,,,,,,,,,,,,
175,other,What continent might this be?,africa,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,6,292,0.9969817057246665,-0.07420910149812698,Africa,6,21.0,0.002170532089557861,37.0,0.0021321989718574392,27.0,0.0021327183715424847,0.9693542486434171,0.9730153706672712,0.9631302851256373,20.0,0.0021514233330992487,15.0,0.002234681912217732,36.0,0.0021651481139134615,,,,,,,,,0.9244211090762223,0.8443536850036224,0.9523719918804,,,,,,,,,,,,,,,,,,,,,,
176,other,What type of fruit is on the plate?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,12,229,0.9956058883989769,-0.009922576136887074,Ban,12,17.0,0.002402156982053543,16.0,0.002268690812115707,41.0,0.0024294817010637607,0.9360847109776411,0.9414280318460244,0.9842815168840571,27.0,0.0023619644567125417,43.0,0.00243197125929433,17.0,0.0024122855741393976,18.0,0.0023675213990091174,23.0,0.0023435465860853467,22.0,0.002331258982795772,16.0,0.00232340605457443,0.9011953799817248,0.9915124623860873,0.8846148739279867,0.9915323997298832,0.992638795254511,0.9904129681145393,0.9965119062478288,30.0,0.0022726918601478382,20.0,0.0023024283574425647,0.9827537340124273,0.9927376486136672,,,,,,,,,,,,
177,other,What is in the blue chair?,teddy bears,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,5,228,0.9981112724043517,-1.038891077041626,D,5,16.0,0.002159230743092654,20.0,0.0020930445930808254,18.0,0.0020230614872634497,0.8387794678549646,0.9927376486136672,0.9823887817956214,44.0,0.0020236905135485057,30.0,0.002026658739831977,,,,,,,,,,,0.9825377795843363,0.9966326984880959,,,,,,,,,,,,,,,,,,,,,,,
178,other,What type of footwear is the person wearing?,socks,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,8,222,0.9987081339274912,-0.664183497428894,So,8,15.0,0.001983028692882542,35.0,0.0020014766707762,48.0,0.0020074334852081877,0.9877812438119247,0.9627387098730076,0.9592351606426481,110.0,0.002000152116648774,21.0,0.001985075932250952,22.0,0.0019804408899354083,26.0,0.001991537721642476,15.0,0.0019782158916431215,,,,,0.9776313746510298,0.9751060324573733,0.9513590473032969,0.9507796043250699,0.9877812438119246,,,,,,,,,,,,,,,,,,,,
179,other,What are the animals doing?,eating,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,5,288,0.9823462157845418,-0.887445867061615,The,5,60.0,0.0031539066243218158,15.0,0.002844445408769684,25.0,0.00283046342759623,0.9655684846284515,0.9543063494363562,0.9664861639676334,16.0,0.002816870904341753,33.0,0.002921176613400897,,,,,,,,,,,0.9886085007312413,0.9742322576548026,,,,,,,,,,,,,,,,,,,,,,,
180,other,What type of animal is in the picture?,giraffe,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,6,290,0.9766054894806833,-0.028042029589414597,G,6,22.0,0.004700915347190881,48.0,0.004184295206456034,31.0,0.004941509077755569,0.9700357646545448,0.9637848885536281,0.891735014787239,15.0,0.003922735182523713,19.0,0.004693435152386911,16.0,0.006229383833379108,,,,,,,,,0.9161314485121343,0.9237100600260872,0.9886994082884974,,,,,,,,,,,,,,,,,,,,,,
181,other,What does the front of the bus say at the top?,special,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,8,211,0.8979188374855336,-0.20864254236221313,Special,8,105.0,0.007043592789856901,41.0,0.006850722015548883,24.0,0.007487836196537998,0.9798696155996897,0.9687490953278335,0.9608948553419607,45.0,0.008518328784275898,16.0,0.007868659952784445,40.0,0.008321312840439021,19.0,0.00610608751193503,15.0,0.00859075978445325,,,,,0.95288194502431,0.8950145145731531,0.9784260207053045,0.9656476401164373,0.9967916319816366,,,,,,,,,,,,,,,,,,,,
182,other,What direction are the animals heading?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,6,235,0.9914536635413924,-1.0751545429229736,Right,6,16.0,0.0025194882530267856,40.0,0.0028174458627274993,48.0,0.0027107334964318213,0.9618974703476992,0.9467999905554537,0.9448862404857431,17.0,0.0026273193036366344,15.0,0.0025476367950668212,27.0,0.0025364488220227356,,,,,,,,,0.9363348190250749,0.9161314485121343,0.952539616611531,,,,,,,,,,,,,,,,,,,,,,
183,other,Is the zebra walking or standing still?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,11,121,0.990713821793618,-0.11582405120134354,Walk,11,49.0,0.003057473956692502,28.0,0.0026358880484319788,30.0,0.003368361115409894,0.9886983356236241,0.966272762783436,0.9563476662054254,25.0,0.0036407692096450954,36.0,0.00393512566973029,18.0,0.0036103183069291283,10.0,0.003077202945090714,19.0,0.0031637277427583703,20.0,0.004188042398156433,16.0,0.0031527240523390376,0.9196917598922532,0.948996732837805,0.9591479170272448,0.9602297178607612,0.9621305296911873,0.8550976671496154,0.9886085007312413,17.0,0.004695404920601117,,,0.9127332405984697,,,,,,,,,,,,,
184,other,Number of animals?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,9,258,0.9981074489128482,-0.01740712672472,,9,19.0,0.002068618959614397,20.0,0.0020363647262787708,37.0,0.002081261291685926,0.9826301639446198,0.9927376486136672,0.9627275427256138,21.0,0.00209205569165448,20.0,0.0020540122570455784,26.0,0.0020751593364638572,16.0,0.0020159817296219683,39.0,0.0020268618723735267,26.0,0.0020417479972669964,,,0.9424257960378288,0.9630603734213403,0.9098410046750501,0.9886085007312412,0.9891216389939268,0.9934151417289491,,,,,,,,,,,,,,,,,,,
185,other,What is on the plate?,cupcake,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,5,157,0.9754370534932589,-0.31296706199645996,Cup,5,163.0,0.005282494682787443,22.0,0.006195168488548481,17.0,0.00719441257424616,0.9715904961246007,0.9338169454856061,0.8409160494198367,16.0,0.004412819413552058,6.0,0.0032830722704821277,,,,,,,,,,,0.9414280318460244,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,
186,other,What are the pink pieces of paper called?,post-its,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,3,250,0.998926761334362,-0.43985307216644287,Post,3,66.0,0.002192925430602304,17.0,0.0021919687259133527,15.0,0.002162823768278149,0.9545556680382593,0.9038817882085971,0.9877812438119246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,10,270,0.9956814712650075,-0.027145493775606155,Bro,10,16.0,0.002388001316955233,30.0,0.002506498240546409,34.0,0.0024488876537474983,0.9056390622295665,0.9645574599350535,0.9886884345757851,17.0,0.0026249347346347074,35.0,0.0025402773058598588,15.0,0.0026580731829617997,16.0,0.002738709983180683,32.0,0.002781823252675286,16.0,0.0025369475486771136,15.0,0.002686189861357201,0.8726389366057714,0.9460504704208935,0.9967916319816366,1.0,0.9812872576034493,0.9463946303571862,0.9967916319816366,,,,,,,,,,,,,,,,,,
188,other,Is this a finger food or dish?,dish,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,8,272,0.9913123417552188,-0.14441384375095367,D,8,17.0,0.0022338103581829066,39.0,0.0022659731213056844,18.0,0.0022477262862551973,0.9770358764490155,0.9465053443704651,0.8288713632524444,17.0,0.002249472518250941,23.0,0.002216345364686123,15.0,0.0022433683912960966,27.0,0.0022070579627062863,21.0,0.0022193085181785996,,,,,0.9360847109776411,0.9459180977787195,0.8830374409547587,0.9707537064911389,0.9327998628205117,,,,,,,,,,,,,,,,,,,,
189,other,What ICING IS USED ON THIS CAKE?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,7,295,0.9986707654551973,-1.4554846286773682,Van,7,30.0,0.002057369269732902,20.0,0.002082301007234658,20.0,0.0020444355285325843,0.9661783347580306,0.9232196723355077,0.9763620978123273,23.0,0.00208448442349725,17.0,0.0020749893043773104,26.0,0.0020816775879890894,18.0,0.0020963459744160035,,,,,,,0.9570850556153866,0.9603948809345497,0.9369317532082471,0.8424887242433627,,,,,,,,,,,,,,,,,,,,,
190,other,What is the figure on the cupcake?,soldier,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,10,240,0.9854744049711486,-0.9037292003631592,Sold,10,15.0,0.002973747997209557,23.0,0.0029004197225183416,12.0,0.0028044945770461824,0.9018972358711528,0.9603532512498222,1.0,29.0,0.002865788415264804,59.0,0.002937502805216776,15.0,0.0029290120003289777,58.0,0.003113493977422558,48.0,0.0029700012833510105,34.0,0.002957584697632378,9.0,0.002994903939741354,0.9943818288602024,0.9772241286506881,0.9654013672997089,0.9688251422383147,0.9573695962582094,0.9598263543421176,0.7642045065086203,,,,,,,,,,,,,,,,,,
191,other,What flavor is the cupcake?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,7,158,0.994966282646081,-0.6003377437591553,Ch,7,20.0,0.0021380455302288334,118.0,0.0021374193263070185,9.0,0.0021522840747375048,0.9921503172858166,0.9924726703869584,0.9910760598382222,20.0,0.002136742052112945,46.0,0.0021344848074725774,26.0,0.0021736253890114843,20.0,0.0022158584280003754,,,,,,,1.0,0.985396524343366,0.9737515929092135,0.9372305632161296,,,,,,,,,,,,,,,,,,,,,
192,other,What is the woman doing?,cutting tie,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,8,294,0.9826370875837801,-0.7419081330299377,The,8,17.0,0.0032994723647929887,15.0,0.003116588843478913,24.0,0.002819998066872165,0.926262155095312,0.9500685975366211,0.9650179589838322,15.0,0.003147599495607222,15.0,0.0029922022255405548,10.0,0.0033605720235765557,14.0,0.0028631409209461103,18.0,0.0032682176789392376,,,,,0.9500685975366211,0.8983958159908183,0.7219280948873623,0.9315602842833155,0.9758159039662214,,,,,,,,,,,,,,,,,,,,
193,other,What room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,9,176,0.9988380434385555,-0.27810415625572205,Living,9,41.0,0.0019455250473201348,10.0,0.0019025841269163703,92.0,0.0019168109743901507,0.9623308935749975,0.9372305632161296,0.9839898635480363,17.0,0.001976308891549316,33.0,0.0019308112406599867,19.0,0.001915933297102859,15.0,0.0019170028265955896,44.0,0.0019235642957760805,15.0,0.0019211601072534022,,,0.9774178175281716,0.9896023465916195,0.9796494552648446,0.9877812438119247,0.968474040816945,0.9877812438119247,,,,,,,,,,,,,,,,,,,
194,other,What is the boy doing?,herding,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,3,277,0.9830148366853921,-0.5420791506767273,The,3,25.0,0.004089271713531321,22.0,0.0031736135263933014,20.0,0.0035004028320346193,0.9551541663346148,0.9737865837049762,0.9927376486136672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,other,What animal is on the walls?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,1,308,0.9875869173375194,-0.6983914971351624,Fish,1,16.0,0.0038353283585490965,,,,,0.9886085007312413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
